#!,Workbook:,Custom,Custom,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,
69029,11.81,11.25,10.81,55,30.12,20.56,19.31
69142,11.81,11.25,10.81,54.94,30.12,20.56,19.31
69254,11.81,11.25,10.56,54.94,30.19,20.56,19.06
69366,11.81,11.25,10.56,54.94,30.19,20.56,19.06
69478,11.81,11.25,10.56,54.94,30.19,20.56,19.06
69591,11.81,11.5,10.56,54.94,30.19,20.56,19.06
69702,11.81,11.5,10.56,54.94,30.25,20.81,19.56
69815,11.81,11.5,10.56,55.06,30.25,20.81,19.56
69926,11.81,11.5,10.81,55.06,30.25,20.81,19.56
70039,11.81,11.5,10.81,55.06,30.31,20.81,19.31
70151,11.81,11.5,10.81,55.31,30.31,20.56,19.31
70263,11.81,11.5,10.56,55.31,30.31,20.56,19.31
70375,12.06,11.56,10.56,55.31,30.31,20.56,19.5
70488,12.06,11.56,10.56,55.13,30.31,20.56,19.5
70599,12.06,11.56,10.56,55.13,30.31,20.56,19.5
70712,11.81,11.5,10.56,55.13,30.44,20.56,19.31
70823,11.81,11.5,10.56,55.13,30.44,20.56,19.31
70936,11.81,11.5,10.56,55.25,30.44,20.56,19.31
71049,11.81,11.56,10.56,55.25,30.5,20.56,19.25
71160,11.81,11.56,10.56,55.25,30.5,20.56,19.25
71273,11.81,11.56,10.81,55.31,30.5,20.56,19.25
71385,11.81,11.56,10.81,55.31,30.5,20.56,19.31
71497,11.81,11.5,10.81,55.31,30.5,20.56,19.31
